product_id,title,price_text,area_text,price_per_m2_text,bedrooms,bathrooms,direction,balcony_direction,floors,frontage,road_width,legal,furniture,property_type,address,description,post_date,expiry_date,listing_type,contact_name,url
45179876,Quỹ căn studio- 1PN-2PN-3PN tòa Sky1 và Sky2 không chênh kí trực tiếp chủ đầu tư MIK Group,95 triệu/m²,43 m²,95 triệu/m²,,,Nam,Bắc,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,"Bán, Hà Nội, Hoài Đức, Căn hộ chung cư tại Imperia Sky Park","Chính thức mở bán căn hộ cao cấp MIK An Khánh Imperia Sky Park - CĐT MIK Group. | Tọa lạc mặt Đại lộ Thăng Long, kề cận nút giao Vành đai 3.5, sát cạnh đại đô thị Vinhomes Smart City vị trí chiến lược hiếm có phía Tây Hà Nội. |  | Quy mô: Gần 4ha quỹ đất vàng còn lại tại Nam An Khánh. | Phát triển: 6 tòa căn hộ cao cấp, cao 3140 tầng. | Bãi đỗ xe riêng biệt: Tòa nhà để xe 7 tầng hiện đại, tối ưu vận hành & tiện ích nội khu. | Pháp lý: Sở hữu lâu dài nền tảng tích sản bền vững, an tâm đầu tư. |  | Cơ cấu sản phẩm đa dạng tối ưu dòng tiền. | Studio 1PN + 2PN: Nhu cầu cao, dễ khai thác cho thuê, thanh khoản tốt. | 2PN + 3PN: Lý tưởng cho gia đình ở thực & tích lũy dài hạn. | Duplex Sky Villas: Siêu phẩm giới hạn, khẳng định đẳng cấp, biên độ tăng giá vượt trội. |  | Hạ tầng đồng bộ đòn bẩy tăng giá rõ ràng 12 năm tới. | Dự án nằm trong quần thể Vista Nam An Khánh, trực tiếp hưởng lợi từ: | Trục động lực Đại Lộ Thăng Long. | Tuyến Vành đai 3.5 đang hoàn thiện. | Hanoi Metro Line 5 đã khởi công. | Hạ tầng hoàn chỉnh tạo dư địa tăng giá bền vững, đồng thời gia tăng tiềm năng khai thác cho thuê. |  | Booking sớm nắm giữ lợi thế tiên phong. | Ưu tiên lựa chọn căn đẹp tầng đẹp view đẹp. | Giữ chỗ sớm nhận bảng giá tốt nhất ngay từ đầu. | Imperia Sky Park không chỉ là chốn an cư lý tưởng, mà còn là tâm điểm sinh lời dành cho nhà đầu tư nhạy bén. |  | Inbox ngay để giữ suất booking đầu tiên, nhận mức giá tốt nhất! | Hotline: 0969 688 ***.",02/04/2026,09/04/2026,Tin VIP Kim Cương,Hoàng Lài Dung,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-thang-long-xa-an-khanh-4-imperia-sky-park-15883/quy-studio-1pn-2pn-3pn-toa-sky1-va-sky2-khong-chenh-ki-truc-tiep-chu-au-tu-mik-group-pr45179876
45115939,Chuyển nhượng nhanh căn 2PN view pháo hoa - tầng vip nhất - chênh nhẹ nhàng,"5,7 tỷ",68 m²,"83,82 triệu/m²",2 PN,,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,"Bán, Đà Nẵng, Hải Châu, Căn hộ chung cư tại Masteri Rivera Danang","Chính chủ bán căn 2PN, Masteri Rivera Đà Nẵng. | Được kế thừa khoảng vay và HTLS 0% đến T9/2027. | Tài sản hiện hữu - Tháng 9/2026 nhận nhà. | View Pháo hoa - View Sông Hàn - View về Đà Nẵng Downtown. | Căn 2PN. | Diện tích rộng rãi, ở sướng bố trí cực thoáng. | Giá chênh: Hợp lý nhất trong các căn chuyển nhượng hiện tại. | Tiêu chuẩn bàn giao: Full nội thất dính tường. | Liên hệ ngay em Thanh Kiều 0905 518 *** nhận thông tin.",02/04/2026,09/04/2026,Tin VIP Kim Cương,Văn Thị Thanh Kiều,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quy-my-phuong-hoa-cuong-nam-masteri-rivera-danang/chuyen-nhuong-nhanh-1pn-view-phao-chenh-nhe-nhang-pr45115939
45212757,Quỹ 200 căn 2PN - 3PN kí trực tiếp chủ đầu tư - Giá giai đoạn 1,Thỏa thuận,75 m²,,2 PN,,Đông - Bắc,Nam,,,,,Đầy đủ,,"Bán, Hà Nội, Hoài Đức, Căn hộ chung cư tại The Flame Vine","Chính thức nhận booking The Flame Vine | Hinode Royal Park. | Thị trường phía Tây Hà Nội chuẩn bị dậy sóng với siêu phẩm được mong chờ nhất tại KĐT Hinode Royal Park The Flame Vine chính thức nhận booking! |  | Vị trí vàng đón sóng hạ tầng. | Kề cận Vành đai 3.5 chỉ cách Mỹ Đình 10 phút. | Tọa lạc ngay trung tâm KĐT Hinode Royal Park. | Sở hữu hồ điều hòa rộng 6ha không gian sống xanh, thoáng đãng. | Quy mô dự án: | Tổng diện tích: 2,5ha. | Gồm 4 tòa cao 35 tầng. | 3 tầng hầm thông toàn dự án tối ưu chỗ đỗ xe & tiện ích nội khu. |  | Thiết kế chuẩn sống cao cấp. | Chỉ 22 căn/sàn đảm bảo riêng tư & yên tĩnh. | 12 thang máy/tòa di chuyển nhanh chóng, không chờ đợi. | Diện tích tối ưu: | 2PN: 73 - 75m². | 3PN: 114 - 117m². | Giá dự kiến chỉ từ 7x triệu/m². |  | Ưu đãi đặc biệt. | Chính sách & căn tầng đẹp chỉ dành riêng cho khách booking sớm số lượng giới hạn! | Liên hệ tư vấn ngay: 0969 688 ***.",30/03/2026,06/04/2026,Tin VIP Kim Cương,Phạm Hoàng Phương Anh,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vanh-dai-3-5-xa-di-trach-the-flame-vine/quy-200-2pn-3pn-ki-truc-tiep-chu-au-tu-gia-giai-oan-1-pr45212757
44687988,CHUYÊN CHUYỂN NHƯỢNG MASTERI THẢO ĐIỀN CAM KẾT BÁO GIÁ THẬT 100% LH XEM NHÀ 0938 565 *** 24/7,Thỏa thuận,75 m²,,2 PN,2 phòng,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,,"Bán, Hồ Chí Minh, Quận 2, Căn hộ chung cư tại Masteri Thảo Điền","Thông tin căn hộ và Liên hệ chính : 0938 565 *** em Ánh | Cần bán căn hộ Masteri Thảo Điền loại 2 phòng ngủ (2PN), sổ hồng riêng, cam kết công chứng ngay, phù hợp mua ở hoặc đầu tư lâu dài. |  | Vị trí: Masteri Thảo Điền, Quận 2, TP Hồ Chí Minh. NGAY METRO ĐI BỘ 20M MẤT TẦM 1P DI CHUYỂN |  | Loại căn & diện tích: 2PN + 2WC, diện tích từ ~ 60 80m² (tùy căn) |  | - Giá bán: | 1PN : 5T5 - 7T diện tích từ 45m² -55m2 | 2pn : 6T6 - 9T5 diện tích 65m²- 80m2 | 3pn : TỪ 11T |  | Tình trạng: sổ hồng riêng, công chứng ngay khi giao dịch | Nội thất: có thể full nội thất hoặc thô (liên hệ để xem từng căn cụ thể) | View & tầng: có căn view sông, view Landmark, tầng cao/ trung bình tùy lựa chọn |  | * NGOÀI RA CÒN NHIỀU CĂN 1PN VÀ 3PN ĐƯỢC CẬP NHẬT LIÊN TỤC |  | - Ưu điểm nổi bật |  | Vị trí đắc địa ở Thảo Điền, giao thông thuận tiện, gần tiện ích: trường học, siêu thị, café, trung tâm thương mại | Chủ đã có sổ hồng, thủ tục pháp lý rõ ràng bạn yên tâm mua bán | Công chứng nhanh, bàn giao sớm nếu bạn cần gấp | Tiềm năng tăng giá tốt khi hạ tầng khu vực tiếp tục phát triển |  | Liên hệ chính: 0938 565 *** E Ánh ( zalo Anna , viber , whatshap ....) | Miễn phí xem nhà, hỗ trợ giấy tờ, hỗ trợ vay ngân hàng nếu cần |  | Gửi hình ảnh + video thực tế căn hộ khi liên hệ | * Lý do quý khách nên chọn Masteri Thảo Điền là nơi ở và đầu tư sinh lợi: | - Vị trí đẹp, thuận lợi giao thông. | - Khu dân cư văn minh, cao cấp, an ninh 24/7. | - Các tiện ích đầy đủ: Khu vui chơi, hồ bơi, BBQ ngoài trời, mua sắm, ăn uống. | - Dễ dàng sinh lời, tuyến Metro Bến Thành Suối Tiên đang xây dựng. | Đặc điểm bất động sản",02/04/2026,17/04/2026,Tin VIP Kim Cương,Đinh Ánh,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-masteri-thao-dien/chuyen-chuyen-nhuong-cam-ket-bao-gia-that-100-lh-xem-nha-moi-luc-pr44687988
45299623,"The Nest - full giỏ hàng căn studio, 1PN số lượng hiếm của CĐT, booking 0 đồng, chính sách tốt nhất",Thỏa thuận,47 m²,,1 PN,1 phòng,,,,,,Hợp đồng mua bán,,,"Bán, Bình Dương, Thủ Dầu Một, Căn hộ chung cư tại Midori Park The Nest","Chủ đầu tư Becamex Tokyu chính thức nhận booking có hoàn tiền cho dự án ""The Nest"" | Căn hộ The Nest là dự án mới thuộc khu phức hợp Midori Park, do Becamex Tokyu phát triển. Dự án hướng đến người trẻ, chuyên gia và nhà đầu tư cho thuê tại trung tâm thành phố mới Bình Dương. |  | thông tin tổng quan dự án: | - Quy mô: 972 căn hộ 2 tòa tháp. | - East Tower: 25 tầng 583 căn. | - West Tower: 16 tầng 389 căn. |  | thông tin sản phẩm: Tháp West Tower | - Studio diện tích 34m². (24 căn) hot | - Căn 1PN diện tích 47m². (24 căn) hot | - Căn 1PN + diện tích 50m² - 56m². (200 căn) | - Căn 2PN diện tích 72m². (60 căn) | - Căn 3PN diện tích 75m² (19 căn) hot | - Penhouse 207m² (7 căn) |  | Chính sách ưu đãi: | - Booking 50 triệu được tặng 50 triệu | - Hỗ trợ lãi suất 0% lãi suất đến khi nhận nhà | - Chiết khấu ngày mở bán từ CĐT 1-3% | - Thanh toán sớm: 6-10% |  | Phương thức thanh toán | - Thanh toán theo tiến độ đến 4/2027 nhận nhà | - Trả trước 20% đến 4/2027 đóng 75% |  | tiềm năng đầu tư: | - Nhu cầu thuê lớn từ chuyên gia nước ngoài và các gia đình trẻ. | - Khu đô thị đã hình thành, cộng đồng cư dân văn minh. | - Chủ đầu tư Nhật Bản uy tín, quy hoạch bài bản. | - Thiết kế tối ưu, phù hợp ở thực và đầu tư cho thuê. | - Giá rumor cực kỳ hấp dẫn chỉ từ 46 triệu/m²",02/04/2026,12/04/2026,Tin VIP Kim Cương,Cao Dương Realty,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ly-thai-to-phuong-hoa-phu-2-midori-park-the-nest/full-gio-hang-studio-1pn-so-luong-hiem-cua-c-t-booking-0-ong-chinh-sach-tot-nhat-pr45299623
45427013,"Bán chung cư Mường Thanh giá 45tr / m2 đã VAT DT từ 53 - 81m2 thanh toán linh hoạt, bank BIDV",45 triệu/m²,66 m²,45 triệu/m²,2 PN,2 phòng,,,,,,,,,"Bán, Hồ Chí Minh, Quận 9, Căn hộ chung cư tại Mường Thanh Phú Hữu","Bán chung cư Mường Thanh Phú Hữu Q9. | Giá 45tr / m² đã VAT. | DT từ 53 - 81m². | Thiết 1 - 3 ngủ thông thoáng. | Thanh toán linh hoạt, bank BIDV. | Liên hệ: 0973 073 *** căn đúng nhu cầu, chênh hợp lý.",29/03/2026,05/04/2026,Tin VIP Kim Cương,Nguyễn Hoàng Thân,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-chi-cong-phuong-phu-huu-2-muong-thanh-phu-huu/ban-gia-45tr-m2-a-vat-dt-tu-53-81m2-toan-linh-hoat-bank-bidv-pr45427013
39722407,"Quỹ căn Vinhomes Ocean Park cần bán giá rẻ, cắt lỗ gấp. Cam kết giá rẻ hơn thị trường 200-300tr/căn",Thỏa thuận,43 m²,,,,,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ.,,"Bán, Hà Nội, Gia Lâm, Căn hộ chung cư tại Vinhomes Ocean Park Gia Lâm","Hiện nay, chúng tôi có rất nhiều căn đặc biệt rẻ do chủ nhà cần ra hàng, cơ cấu tài chính nên bán gấp.. Anh chị nào có nhu cầu quan tâm xin liên hệ ạ. Từ dòng Stu-1n-2n-3n | Stu rẻ nhất: 2.0 tỷ | 1N rẻ nhất: 2.8 tỷ | 2.1w rẻ nhất: 3,48 tỷ | 2n2w rẻ nhất: 3,7 tỷ | 3n rẻ nhất: 4,6 tỷ |  |  | Thành Trung Group là sàn giao dịch bất động sản uy tín nhất tại Ocean Park. Tại đây, chúng tôi cam kết đặc biệt: | 1/ Quỹ căn đa dạng nhất thị trường, ở đâu gía rẻ, chúng tôi cam kết rẻ hơn. | 2/ Cam kết ảnh thật, thông tin thật. | 3/ Cam kết pháp lý rõ ràng, minh bạch. Sai chúng tôi thay mặt chủ nhà đền tiền quý khách. | 4/ Cam kết hỗ trợ khách hàng cho tới khi ra sổ đỏ, hỗ trợ các thủ tục - hồ sơ điện nước, quy trình trong Vin. | 5/ Với kinh nghiệm 5 năm tư vấn BDS tại Ocean Park, chúng tôi cam kết tư vấn quý anh chị những thông tin xác thực, hợp lý nhất. Tư vấn tất cả về phong thủy, thủ tục hồ sơ, quy trình mua bán, lãi suất ngân hàng, xu hướng đầu tư của thị trường, xu hướng BĐS,... | 6/ Cam kết xem căn, tư vấn căn hộ 24/7 - kể cả nghĩ lễ, cuối tuần. | Mọi chi tiết xin liên hệ: Mr. Trung - Giám đốc kinh doanh: 0941 367 ***. |  | * Đôi nét về KĐT Vinhomes Ocean Park: | - Vị trí ngay trung tâm huyện Gia Lâm, cách ủy ban huyện Gia Lâm 1km, nằm trên trục đường cao tốc Hà Nội - Hải Phòng, nằm trong cụm KĐT OCP 1 - 2 - 3. | - Căn hộ chung cư có diện tích từ 24m² đến 100m² với các loại hình: Studio - 1 ngủ thường, 1 ngủ cộng 1, 2 ngủ 1 vệ sinh, 2 ngủ 2 vệ sinh và 3 ngủ. | - Xe bus điện nội khu miễn phí. | - Bể bơi nội khu miễn phí, sân tập gym, sân thể thao miễn phí, Hồ điều hòa Lagoon 23ha. | - Đại học Vin Uni, Vincom Mega Mall. | - Đầy đủ tiện nghi, thoải mái nấu ăn, tiệc tùng, gần các nhà hàng khách sạn. | - Bãi đậu xe thoải mái, di chuyển đến các điểm vui chơi xung quanh dễ dàng. | - Thích hợp mua ở nghỉ dưỡng hoặc kinh doanh cho thuê lại theo ngày/tháng/năm. | - Chỉ 5p lái xe là tới Ocean Park 2, Ocean Park 3. 10p lái xe tới Aeon Mall, 15p tới Times City, 15p tới hồ Hoàn Kiếm. | - Các loại hình sản phẩm: | + Chung cư: Studio, 1N, 2N1...",31/03/2026,15/04/2026,Tin VIP Kim Cương,Phạm Thành Trung,https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-duong-xa-vinhomes-ocean-park-gia-lam/thanh-trung-group-quy-chinh-chu-gui-ban-phap-ly-ro-rang-hop-ly-nhat-pr39722407
45260126,"Chuyên bán căn hộ 1 - 2 - 3 - 4PN Vinhomes Golden Rives Bason, view đẹp, giá hấp dẫn","22,5 tỷ",111 m²,"202,7 triệu/m²",3 PN,2 phòng,Đông - Nam,Tây - Bắc,,,,,Đầy đủ,,"Bán, Hồ Chí Minh, Quận 1, Căn hộ chung cư tại Vinhomes Golden River Ba Son","Quý khách liên hệ Ms Thanh Nga chuyên Vinhomes Golden River Bason: Điện thoại / Zalo / Viber / SMS: 0903 436 *** / 0902 621 ***. | * Giá bán căn hộ Vinhomes Golden River thay đổi phụ thuộc vào thời điểm, diện tích, hướng view, tòa, tầng, hiện trạng nội thất, hình thức sở hữu căn hộ. | Sau đây là một số loại căn hộ Vinhomes Golden River tiêu biểu cần bán: | * Căn 1 - 2PN Officetel, có thể ở hoặc làm văn phòng: | - Căn Officetel 1PN (OT DT 47m² - 59m²). Giá bán từ: 8.45 tỷ - 11.5 tỷ. | - Căn Officetel 2PN (OT DT 68m² - 78m²). Giá bán từ: 11.3 tỷ - 16 tỷ. | * Căn hộ 1 phòng ngủ (DT 47m² - 59m²). Giá bán từ: 10.5 tỷ - 12.5 tỷ. | * Căn hộ 2 phòng ngủ (DT 61m² - 69m² - 79m² - 83m² - 87m²). Giá bán từ 12.5 tỷ - 19 tỷ. | * Căn hộ 3 phòng ngủ (DT 99m² - 110m² - 121m² - 126m²). Giá bán từ 21 tỷ - 35 tỷ. | * Căn hộ 4 phòng ngủ (DT 157m² - 161m²). Giá bán 41 tỷ - 68 tỷ. | Tư vấn miễn phí gọi ngay: Điện thoại / Zalo / Viber: 0903 436 *** / 0902 621 ***. |  | * Ngoài các loại căn hộ như trên, Ms Thanh Nga còn quản lý Full giỏ hàng căn hộ bán Vinhomes Golden River cần bán với đa dạng và phong phú các chủng loại: Căn hộ điển hình, Penthouse, Shophouse và căn Officetel. Có từ 1 đến 4 phòng ngủ, với giá bán từ 170 triệu đến 290 triệu / m². | * Vị trí đắc địa: | Căn hộ Vinhomes Golden River tọa lạc tại vị trí vàng của trung tâm TP. HCM, ngay tại tuyến giao thông quan trọng như cầu Bason nối trung tâm Thành phố với trung tâm tài chính quốc tế Thủ Thiêm, ngay tại trạm dừng Bason tuyến metro số 1, nằm trong lõi trung tâm thành phố, thuận tiện cho công việc và sinh hoạt hằng ngày. | * Tiện ích vượt trội tại khu đô thị Vinhomes Golden River: | - Trường học liên cấp Vinschool. | - Bến du thuyền, Hệ thống cảnh quan, Đường dạo ven sông, Công viên ven sông lớn SG. | - Sân tập thể thao Tennis, Bóng rổ, Cầu lông. | - Hồ bơi nội khu cao cấp, Khu Gym Fitness và Spa, Khu nướng BBQ, và rất nhiều tiện ích khác.. | Và hàng trăm tiện ích Shophouse, nhà hàng dưới chân các toà căn hộ, mang lại cuộc sống đủ đầy cho cư dân Vinhomes. |  | Để được tư ...",02/04/2026,09/04/2026,Tin VIP Kim Cương,Thanh Nga,https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-ton-duc-thang-phuong-ben-nghe-vinhomes-golden-river-ba-son/chuyen-ban-1-2-3-4pn-rives-bason-view-ep-gia-hap-dan-pr45260126
45454737,Bán Căn Đơn Lập 280m2 - 19 tỷ Cạnh Chung Cư Và Suối Lương Dự Án Vinhomes Hải Vân Bay - Đã Nẵng,19 tỷ,280 m²,"67,86 triệu/m²",12 PN,12 phòng,Bắc,Bắc,4 tầng,14 m,13 m,Hợp đồng mua bán,Không nội thất,,"Bán, Đà Nẵng, Liên Chiểu, Nhà biệt thự, liền kề tại Vinhomes Hải Vân Bay","Phân khu Bạch Vân - Dự Án Vinhomes Hải Vân Bay Đà Nẵng | Mã căn : Bạch Vân 14 | + Diện tích : 280m² | + Hướng : Bắc | + Diện tích xây dựng : 600m² | + Diện tích sàn : 160m² | + Mặt tiền : 14m |  | - Giá bán thanh toán tiến độ : 20,6 tỷ ( đã bao gồm VAT và KPBT) | - Giá bán thanh toán sớm : 19 tỷ ( đã bao gồm VAT và KPBT) | - Khách hàng chỉ cần thanh toán : 15 tỷ tiền đất | - 18 tháng sau thanh toán 4 tỷ tiền xây theo từng đợt |  | Liên hệ em Sơn Vinhomes Làng Vân để nhận thông tin căn chi tiết : 0917 636 ***",01/04/2026,08/04/2026,Tin VIP Kim Cương,Nguyễn Ngọc Sơn,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-hoa-hiep-bac-vinhomes-hai-van-bay/ban-can-on-lap-280m2-19-ty-canh-chung-cu-va-suoi-luong-du-an-a-nang-pr45454737
45460526,"Mở bán quỹ căn shophouse Bắc Ninh, nhận ngay VF3 và bốc thăm may mắn trúng 500 triệu đồng",6 tỷ,85 m²,"70,59 triệu/m²",,,,,6 tầng,,,Sổ đỏ/ Sổ hồng,Cơ bản,,"Bán, Bắc Ninh, Tiên Du, Shophouse, nhà phố thương mại tại Amdi Green City","Thông tin chi tiết: | - Diện tích: 85 - 120m², mặt tiền 5 - 6m, chiều sâu 17m, Thiết kế 5 tầng 1 tum, tổng diện tích sàn lên tới 408 - 443m². | - Pháp lý rõ ràng, 100% sổ đỏ sang tên ngay. |  | Vị trí tiềm năng: | - Đông Sơn, Liên Bão, Bắc Ninh, cách Chợ Sơn 700 m. | - Nội khu nhiều tiện ích phong phú: Nhà hàng, quán café, trung tâm tổ chức sự kiện, các khu bungalow và khách sạn, khu gym xông sục, phòng karaoke, khu nông trại vườn thú, sân pickle ball, bóng đá, bóng rổ. |  | Phù hợp: | - Ở lâu dài, kinh doanh, đầu tư. | - Dòng tiền cho thuê đạt khoảng 25 triệu/tháng. | - Cơ hội nhận VF3, bốc thăm trúng thưởng giải đặc biệt trị giá 500 triệu VNĐ. |  | Liên hệ ngay hotline 0906 278 *** nhận tư vấn chi tiết và mua hàng giá tốt.",02/04/2026,17/04/2026,Tin VIP Kim Cương,Ms Thư,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-tinh-lo-287-xa-viet-doan-amdi-green-city/mo-ban-quy-can-tai-bac-ninh-phap-ly-chuan-tien-ich-xanh-vi-tri-ep-pr45460526
45460503,"6 căn hàng ngoại giao - Ký CĐT - đợt đầu, chọn vị trí theo nhu cầu 76m2 - 29.8 tỷ (vào việc chuẩn)",Thỏa thuận,76 m²,,,,,,4 tầng,,,,,,"Bán, Hà Nội, Nam Từ Liêm, Nhà biệt thự, liền kề tại Mipec Tố Hữu","Quỹ hàng ngoại giao dự án 54 Tố Hữu của CDT Mipec (Iconia Lakeside). |  | Quỹ 6 căn ngoại giao chỉ định chỗ (Có thể đặt hàng cả căn góc). |  | 6 căn ngoại giao điển hình: |  | - Loại 76m² xây 4 tầng, full kính cÓ sân vườn. Giá dự kiến 30 tỷ. |  | - Căn góc 106m² có gara ô tô. |  | - Shophouse 2 mặt tiền đường, 1 mặt đương Lương Thế Vinh, 1 mặt đường nội khu. |  | - Liền kề view công viên 83m², view trực diện công viên. |  | Được chọn căn theo vị trí đúng nhu cầu. |  | Ngoài ra nếu anh chị có nhu cầu chọn thêm cả căn hộ view hồ view công viên đều có. |  | Liên hệ tư vấn chuyên sâu: 0912 347 ***.",02/04/2026,09/04/2026,Tin VIP Kim Cương,Hà Thế Anh,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-to-huu-phuong-trung-van-mipec-to-huu/6-can-hang-ngoai-giao-ky-c-t-ot-au-chon-vi-tri-theo-nhu-cau-76m2-30-ty-vao-viec-chuan-pr45460503
